ISIN,daily_vol,assetCategory,country
LU0779800910,0.014199329119500994,MTF,Germany
LU0784383399,0.0048917275847714225,MTF,Luxembourg
LU0784384876,0.006298061990443838,MTF,Luxembourg
LU0794791870,0.013449247697966363,MTF,Luxembourg
LU0820561818,0.009720053810803564,MTF,Luxembourg
LU0823389423,0.007284580218547406,MTF,Luxembourg
LU0823407779,0.009410970188854744,MTF,Luxembourg
LU0823417653,0.010998223373126347,MTF,Luxembourg
LU0823417810,0.010010845252200572,MTF,Luxembourg
LU0823421689,0.01647829732199749,MTF,Luxembourg
LU0823427611,0.013203457075398217,MTF,Luxembourg
LU0823431720,0.014325334441506585,MTF,Luxembourg
LU0823447643,0.002087319064826671,MTF,Luxembourg
LU0823449425,0.008988580224997218,MTF,Luxembourg
LU0825403933,0.00586654885562298,MTF,Luxembourg
LU0830747522,0.00778386872775538,MTF,Luxembourg
LU0849399786,0.005578906507986299,MTF,Luxembourg
LU0849400543,0.005938193482606503,MTF,Luxembourg
LU0941349275,0.0033356689623438803,MTF,Luxembourg
LU0953782009,9.461692525468975e-05,Bond,Luxembourg
LU0954602917,0.0013063932998594744,MTF,Luxembourg
LU0954603725,0.004367345272731163,MTF,Luxembourg
LU0955662357,0.009410361051601888,MTF,Luxembourg
LU0973708182,0.0011741396634346627,MTF,Luxembourg
LU0995120242,0.0029990893025827387,MTF,Luxembourg
LU1003076772,0.009006886114982881,MTF,Luxembourg
LU1046235732,0.0028993563511418856,MTF,Luxembourg
LU1080341495,0.0017298943572024432,MTF,Luxembourg
LU1081987536,0.008476587974930233,MTF,Luxembourg
LU1093756168,0.005648766662280745,MTF,Luxembourg
LU1093756242,0.0035935801985142505,MTF,Luxembourg
LU1116037828,0.0033459149716072623,MTF,Luxembourg
LU1133085917,0.004966717985069421,MTF,Luxembourg
LU1165135440,0.011943465282359499,MTF,Luxembourg
LU1279333832,0.017605322070824513,MTF,Luxembourg
LU1279335027,0.017259632251550666,MTF,Luxembourg
LU1389986909,0.0004526732289193629,MTF,Luxembourg
LU1458427942,0.016237310160035715,MTF,Luxembourg
LU1467572357,0.0045474510143931265,MTF,Luxembourg
LU1484486714,0.0013180896469235242,MTF,Luxembourg
LU1514167136,0.005007575966477713,MTF,Luxembourg
LU1514167722,0.0033055332472229316,MTF,Luxembourg
LU1514168027,0.0033917272158831614,MTF,Luxembourg
LU1620156999,0.0034463414902858487,MTF,Luxembourg
LU1645386480,0.0033824508065107783,MTF,Germany
LU1679117579,0.013162620256607742,MTF,Luxembourg
LU1681040900,0.00571897537388609,MTF,France
LU1737068558,0.00507595984366757,MTF,Luxembourg
LU1775951525,0.012944906938355193,MTF,Luxembourg
LU1819948784,0.0006768623997700578,MTF,Luxembourg
LU1882473264,0.00552122852828988,MTF,Luxembourg
LU1883311653,0.014485766633520738,MTF,Luxembourg
LU1883321298,0.012207934308439262,MTF,Luxembourg
LU1883324391,0.0085003715443679,MTF,Luxembourg
LU1883854272,0.018746009906605837,MTF,Luxembourg
LU1956159856,0.0042794005272136105,MTF,Luxembourg
LU2343327081,0.0027658956878532635,MTF,Luxembourg
MHY1771G1109,0.017885717578268505,Stock,USA
MHY1771G1281,0.018868231926246086,Stock,USA
MHY1771G1364,0.017265289824946805,Stock,-
MHY8162K2046,0.03816231541310289,Stock,USA
NL0000235190,0.02705072257980707,Stock,France
NL0010273215,0.02239296926019262,Stock,Netherlands
NL00150001Q9,0.022398108631997753,Stock,France
NO0010757925,0.006193579526826109,Bond,Norway
NO0010844079,0.012034002943331297,Bond,Norway
PTOTEQOE0015,0.0019631608737868613,Bond,Portugal
PTOTESOE0013,0.0007575354358199783,Bond,Portugal
US00206R1023,0.017915011733580215,Stock,USA
US00206REJ77,,Bond,-
US00214Q1040,0.03640877756507747,MTF,USA
US002824BA72,0.0036189228178953293,Bond,USA
US0032601066,0.019738966663602583,MTF,USA
US02079K3059,0.020889543535999873,Stock,USA
US0231351067,0.023565349782446572,Stock,USA
US03512TAC53,0.003654001020095012,Bond,USA
US0378331005,0.015685386051395148,Stock,USA
US037833AK68,0.004888299689987894,Bond,USA
US037833CM07,0.0037235834489452117,Bond,Germany
US0556221044,0.02438081001274082,Stock,USA
US0970231058,0.03229002870589742,Stock,USA
US1266501006,0.019284999378528546,Stock,USA
US13057Q2066,0.06694776574474862,Stock,USA
US136069TY74,0.004547544848585528,Bond,Germany
US1491231015,0.02190556060415205,Stock,USA
US17275R1023,0.019125047851502743,Stock,USA
US1729674242,0.025011435203638813,Stock,USA
US172967GL98,0.0036312301169008337,Bond,USA
US191216CE82,0.0044016422622292556,Bond,USA
US219868BZ88,0.004222618951209074,Bond,United Kingdom
US22539T1833,0.11026898222258223,MTF,USA
US22539T2179,0.0852505023367899,MTF,USA
US25243YAU38,0.004947310686296959,Bond,USA
US25271CAP77,0.010853968746879678,Bond,USA
US2546871060,0.02088026785485484,Stock,USA
US26922V1017,0.012152419999953147,MTF,USA
US26924G7714,0.034816730064980865,MTF,USA
US294829AA48,0.0036903080164792583,Bond,Germany
US298785GQ39,0.0047609738588154284,Bond,Germany
US298785GS94,0.004873322285537228,Bond,Germany
US298785HA77,0.004126078333937737,Bond,Germany
US298785HM16,0.005018302680867657,Bond,Germany
US298785HP47,0.004604722131210327,Bond,Germany
US298785HV15,0.0037891814393091537,Bond,Germany
US298785JH03,0.006832442138671561,Bond,Germany
US30231G1022,0.021664357500942526,Stock,USA
US30231GAC69,0.004492390004908392,Bond,USA
US30303M1027,0.028479899163539,Stock,USA
US3696043013,0.02191053006792796,Stock,USA
US38141G1040,0.021767652528124744,Stock,USA
US38141GWC40,0.005851654688483625,Bond,USA
US3814305450,0.009410754640475113,MTF,USA
US40428HPR74,0.0033961898735757464,Bond,USA
US42824CAG42,0.003633338279733303,Bond,USA
US42824CAW91,0.006439778780016697,Bond,USA
US459058FT50,0.004868283295442047,Bond,Germany
US459058JG93,0.00681947194489499,Bond,Germany
US4592001014,0.018411117091697075,Stock,USA
US46090E1038,0.017712382325567478,MTF,USA
US4642863504,0.01484600718579235,MTF,USA
US4642864007,0.026263639350655715,MTF,USA
US4642871762,0.006397584535543156,MTF,USA
US4642876555,0.01765763538159756,MTF,USA
US4642876894,0.011822179214423002,MTF,USA
US4642882579,0.014809767320881165,MTF,USA
US46429B2676,0.005693532161414462,MTF,USA
US46625H1005,0.02101176276655631,Stock,USA
US47215P1066,0.0332685924558514,Stock,USA
US4781601046,0.014040312297534632,Stock,USA
US478160BS27,0.004330414213833396,Bond,USA
US5007674055,0.02074846948366439,MTF,USA
US500769GK42,0.004213455429878817,Bond,Germany
US5949181045,0.01439212859261818,Stock,USA
US594918BB90,0.004856093243298351,Bond,Germany
US5951121038,0.031356345078435974,Stock,USA
US60770K1079,0.054498166512548116,Stock,USA
US61166WAW10,0.017299148960954473,Bond,USA
US62914V1061,0.06040564769029621,Stock,USA
US64110L1061,0.031633571307957006,Stock,USA
US65504LAP22,0.013917302908739604,Bond,USA
US71647NAA72,0.005690621078916838,Bond,USA
US71647NAV10,0.00707704881169999,Bond,USA
US71647NAY58,0.005050132835280665,Bond,USA
US71647NAZ24,0.004111598296946813,Bond,USA
US71654V4086,0.03804309552618855,Stock,USA
US7170811035,0.01749618335907666,Stock,USA
US72201R7750,0.004887332440286198,MTF,USA
US73935A1043,0.014894043155606015,MTF,USA
US74347X8496,0.007975779137544606,MTF,USA
US78462F1030,0.01450960745270325,MTF,USA
US78467X1090,0.014491854218745348,MTF,USA
US78468R6633,0.004550381950122563,MTF,USA
US81369Y5069,0.023761534051777472,MTF,USA
US822582BX94,0.005312966641012527,Bond,USA
US86562MAM29,0.004978707772048049,Bond,USA
US87264AAU97,0.00510722389934367,Bond,USA
US88166JAA16,0.007748330914179213,Bond,USA
US89114QBL14,0.0034396997970423046,Bond,USA
US89236TDP75,0.003787320826837952,Bond,Germany
US89236TDR32,0.004652060757374731,Bond,Germany
US90184L1026,0.03419158196144128,Stock,USA
US912810RK60,0.007531146360424278,Bond,USA
US9128286C90,0.003908197211624411,Bond,USA
US912828G385,0.004755978510295673,Bond,Germany
US912828P873,0.004579955999792786,Bond,Germany
US912828U733,0.0032350558510988885,Bond,Germany
US91282CDR97,0.006291248182779276,Bond,Germany
US91282CFE66,0.00787331296934581,Bond,USA
US91831AAC53,0.006574073480222829,Bond,USA
US92189F1066,0.02517957601069711,MTF,USA
US9219378356,0.005331852627371402,MTF,USA
US9229085538,0.016335263660640028,MTF,USA
US92556V1061,0.025258904221592177,Stock,USA
US92766K1060,0.06458371189522821,Stock,USA
US92826C8394,0.019105243470446703,Stock,USA
US931422AH23,0.0043839709557021165,Bond,Germany
US9497461015,0.024421611937554745,Stock,USA
US949746SH57,0.008370994780756327,Bond,USA
US94974BGH78,0.003939075148943393,Bond,USA
US9581021055,0.033080056806446434,Stock,USA
US97717W8516,0.017208214741834933,MTF,USA
USC10602AR84,0.005417858577537403,Bond,Germany
USC96729AC96,0.004299701526724957,Bond,Germany
USF12033AZ33,0.005845617433325549,Bond,Germany
USL34664AA71,0.009496080261504157,Bond,Luxembourg
XS0070553820,0.005282119094139017,Bond,Luxembourg
XS0196448129,0.0021363287703780607,Bond,Luxembourg
XS0205537581,0.02076890283034878,Bond,Germany
XS0207764712,0.008372118363306343,Bond,Luxembourg
XS0210976329,0.005265141486974051,Bond,Germany
XS0213101073,0.005688915523076975,Bond,Germany
XS0214965963,0.009184075930094881,Bond,France
XS0478803355,0.00028838313800006414,Bond,Germany
XS0505157965,0.0020991853954803476,Bond,Germany
XS0809571739,0.0049642158438523935,Bond,United Kingdom
XS0830192711,0.052450035891812595,Bond,Germany
XS0832628423,0.0005128669869023661,Bond,Luxembourg
XS0842659426,0.0007503632998933635,Bond,Germany
XS0858461758,0.003887165718820708,Bond,China
XS0969795680,0.00043393400570636027,Bond,United Kingdom
XS0989155089,0.001197502514250113,Bond,Germany
XS1028955844,0.005790622898914228,Bond,Germany
XS1068872925,0.0005275338922780378,Bond,Germany
XS1085735899,0.00473601448902414,Bond,Luxembourg
XS1207449684,0.0013928878783833715,Bond,Germany
XS1208856341,,Bond,-
XS1227247191,0.0017454256546863291,Bond,United Kingdom
XS1260085037,0.00011355893410703829,Bond,Germany
XS1280834992,0.0006848374429179626,Bond,Germany
XS1288040055,0.0001019971589783767,Bond,Germany
XS1292384960,0.0012176219210798865,Bond,Germany
XS1314321941,0.0029324452049542633,Bond,United Kingdom
XS1328798779,0.0016359193830558297,Bond,Ireland
XS1330978567,0.0012768825388918298,Bond,Ireland
XS1361554584,0.004056885690395688,Bond,Germany
XS1394055872,0.001455573868894418,Bond,Germany
XS1405888576,0.0042157963653112855,Bond,Ireland
XS1428088626,,Bond,-
XS1497606365,0.004201793824048556,Bond,Luxembourg
XS1503043694,0.0028884730060506148,Bond,Germany
XS1551001768,0.0040123233673043344,Bond,Germany
XS1551678409,0.0021736404818009014,Bond,Luxembourg
XS1576621632,0.010934705414166664,Bond,Germany
XS1612977717,0.0039800621698926906,Bond,Germany
XS1633845158,0.0018532705423463661,Bond,United Kingdom
XS1637276848,0.0026664048163882294,Bond,United Kingdom
XS1645113322,0.0018674269641356044,Bond,Germany
XS1683407453,0.004948137231956043,Bond,Germany
XS1685702794,0.016689669401581685,Bond,Luxembourg
XS1691349523,0.0014611446417907377,Bond,Luxembourg
XS1717575259,0.004329718263860053,Bond,United Kingdom
XS1762980065,0.0006863965162656611,Bond,Luxembourg
XS1791485011,0.0026752957476700034,Bond,Germany
XS1824424706,0.005060657789041577,Bond,Germany
XS1865186321,0.001372166173101656,Bond,Germany
XS1909184753,0.00616284704039586,Bond,Germany
XS1915152000,0.000995410509672436,Bond,Germany
XS1980857319,0.008621469574363504,Bond,Germany
XS2010037849,0.00771011579954884,Bond,Germany
XS2010038144,0.004410872480216925,Bond,Luxembourg
XS2018638648,0.009990678869054737,Bond,Luxembourg
XS2028846363,0.009421735156800518,Bond,Luxembourg
XS2055106137,0.004022305120745455,Bond,Luxembourg
XS2055781962,0.010610690549837463,Bond,Germany
XS2060691719,0.0059456199749652935,Bond,Luxembourg
XS2079716853,0.0021520682012090148,Bond,USA
XS2092381107,0.00985448555460974,Bond,United Kingdom
XS2105095777,0.004795369779707905,Bond,United Kingdom
XS2111230285,0.010147720744764513,Bond,Luxembourg
XS2114234714,0.016070626387863805,Bond,Luxembourg
XS2121408996,0.016174103470006602,Bond,Luxembourg
XS2237982769,0.0020242399477589865,Bond,Luxembourg
XS2307437629,0.003274723214091548,Bond,Luxembourg
XS2314265237,0.002187615284098462,Bond,Ireland
XS2337604479,0.0030542622109509163,Bond,Luxembourg
XS2359929812,0.0027925106866743925,Bond,Ireland
XS2364001151,0.005166451017532061,Bond,Ireland
XS2367107856,0.004705940569236532,Bond,United Kingdom
XS2373771174,0.005463282567299454,Bond,Luxembourg
XSTITANBOND27,0.0022671636400963383,Bond,Ireland
